version 1.0 (Automatic Bayesian peakBagging Algorithm -- 06/2019 -- T.Kallinger)
#
KIC  8681963
#
      fmax    fmax_e       dnu     dnu_e   dnu_cor dnu_cor_e     dnu02   dnu02_e      f0_c    f0_c_e     alpha   alpha_e   evo
   247.661     0.620    17.960     0.007    17.974     0.006     2.177     0.014   241.000     0.009    0.0022    0.0005     0
#
  l      freq  freq_err       amp   amp_err       tau   tau_err        ev       ev1
  0   170.020     0.216       5.7       1.7      48.0      25.7     0.994     0.000
  0   187.744     0.035       9.8       1.4      24.9      12.5     1.000     0.000
  0   205.130     0.012      13.1       1.7      60.5      17.9     1.000     0.000
  0   223.049     0.010      16.2       1.9      63.7      16.7     1.000     0.000
  0   241.042     0.008      29.5       2.3      58.6      12.8     1.000     0.000
  0   258.956     0.010      27.1       2.3      44.5      10.6     1.000     0.000
  0   277.006     0.038      12.9       1.3      14.5       4.5     1.000     0.000
  2   148.500     0.045       7.0       1.4      17.1       8.1     0.978     0.000
  2   202.821     0.029       8.8       1.4      18.7      18.8     0.992     0.000
  2   220.837     0.028      10.5       1.5      18.8      18.7     1.000     0.000
  2   238.817     0.015      22.1       2.0       8.1      17.1     1.000     0.000
  2   256.834     0.018      21.0       1.8       6.1       6.1     1.000     0.000
  2   274.995     0.033      11.1       1.4      10.8      10.8     1.000     0.000
  1   196.030     0.028       7.8       1.9     113.1      77.2     0.922     0.999
  1   196.316     0.008       8.0       2.0     225.3     113.2     0.999     0.999
  1   211.844     0.003       3.4       1.4       0.0       0.0     0.601     0.443
  1   212.293     0.002       4.3       1.3       0.0       0.0     1.000     0.443
  1   214.377     0.014      11.3       1.8      80.4      27.2     1.000     1.000
  1   217.278     0.006       6.5       1.6     297.1     100.2     1.000     0.806
  1   229.292     0.003       5.3       2.0       0.0       0.0     1.000     0.715
  1   229.776     0.001       6.7       1.7       0.0       0.0     1.000     0.715
  1   232.037     0.010      19.6       3.6      98.8      53.2     1.000     1.000
  1   232.276     0.006      26.5       5.5     146.8      83.3     1.000     1.000
  1   234.970     0.005       8.5       2.0     309.2     103.6     1.000     0.887
  1   235.457     0.006       6.4       1.8     336.1     104.7     0.995     0.887
  1   238.664     0.009       8.5       3.9       0.0       0.0     0.388     0.512
  1   239.208     0.006       4.6       2.4       0.0       0.0     0.982     0.512
  1   239.635     0.002       4.8       1.9       0.0       0.0     1.000     0.512
  1   248.950     0.007      17.3       2.5     104.3      40.0     1.000     1.000
  1   249.255     0.005      22.2       4.4     208.0      95.8     1.000     1.000
  1   251.307     0.005      15.5       3.4     252.4     108.9     1.000     0.997
  1   251.507     0.009      11.6       2.6     177.6      87.6     1.000     0.997
  1   251.689     0.003      15.2       2.6     346.2      92.4     1.000     0.997
  1   256.172     0.002      11.1       6.3       0.0       0.0     0.452     0.184
  1   256.439     0.002       3.5       2.5       0.0       0.0     0.642     0.184
  1   266.866     0.011      13.7       2.9     119.9      65.0     1.000     1.000
  1   267.099     0.019      13.4       2.7     100.3      42.5     1.000     1.000
  1   269.398     0.007      10.4       2.2     189.3      98.8     1.000     0.995
  1   269.783     0.010       8.2       1.9     175.7      89.8     0.350     0.995
  3   244.622     0.002       4.9       1.2       0.0       0.0     1.000     0.454
  3   245.142     0.001      14.3       2.6       0.0       0.0     1.000     0.454
